"user_id","birthdate","gender","married","has_children","home_country","home_city","home_airport","home_airport_lat","home_airport_lon","sign_up_date","age","age_range"
"439052","1972-04-26","F","true","false","usa","richmond","RIC","37.505","-77.319","2022-11-29","51 years 3 mons 27 days","40-54"
"439120","1985-07-23","M","true","false","usa","tulsa","TUL","36.198","-95.888","2022-11-29","38 years 1 mon","26-39"
"439363","1972-07-03","F","false","false","usa","fort worth","FTW","32.82","-97.362","2022-11-29","51 years 1 mon 20 days","40-54"
"440212","1984-12-08","F","true","true","usa","winston-salem","INT","36.134","-80.222","2022-11-29","38 years 8 mons 15 days","26-39"
"440655","1993-01-27","F","false","true","canada","toronto","YYZ","43.677","-79.631","2022-11-30","30 years 6 mons 27 days","26-39"
"441200","1988-07-06","F","false","true","canada","ottawa","YOW","45.323","-75.669","2022-11-30","35 years 1 mon 17 days","26-39"
"441205","1977-06-12","F","true","true","usa","san antonio","RND","29.529","-98.279","2022-11-30","46 years 2 mons 11 days","40-54"
"441448","1995-07-08","F","false","true","usa","san antonio","SKF","29.384","-98.581","2022-11-30","28 years 1 mon 15 days","26-39"
"441457","1965-02-18","F","true","false","usa","washington","DCA","38.852","-77.037","2022-11-30","58 years 6 mons 5 days","55-64"
"441982","1976-11-26","F","false","false","usa","new york","JFK","40.64","-73.779","2022-11-30","46 years 8 mons 27 days","40-54"
"442484","1980-09-28","F","true","false","usa","houston","EFD","29.607","-95.159","2022-12-01","42 years 10 mons 25 days","40-54"
"442718","1975-06-05","F","true","true","usa","new york","JFK","40.64","-73.779","2022-12-01","48 years 2 mons 18 days","40-54"
"442812","1969-02-24","F","true","true","usa","boston","BOS","42.364","-71.005","2022-12-01","54 years 5 mons 27 days","40-54"
"442819","1952-08-07","F","true","false","canada","ottawa","YOW","45.323","-75.669","2022-12-01","71 years 16 days","65+"
"442833","1984-09-21","F","true","false","canada","calgary","YYC","51.114","-114.02","2022-12-01","38 years 11 mons 2 days","26-39"
"443305","2002-10-27","F","false","false","usa","chicago","ORD","41.979","-87.904","2022-12-01","20 years 9 mons 27 days","18-25"
"443453","1987-06-26","F","false","false","usa","seattle","BFI","47.53","-122.302","2022-12-01","36 years 1 mon 27 days","26-39"
"443598","1980-10-17","F","false","false","usa","honolulu","HNL","21.316","-157.927","2022-12-01","42 years 10 mons 6 days","40-54"
"443652","1993-10-18","F","false","false","usa","seattle","SEA","47.449","-122.309","2022-12-01","29 years 10 mons 5 days","26-39"
"444387","1978-05-06","F","true","false","usa","cincinnati","LUK","39.103","-84.419","2022-12-02","45 years 3 mons 17 days","40-54"
"444885","1991-04-20","F","true","false","usa","amarillo","AMA","35.219","-101.706","2022-12-02","32 years 4 mons 3 days","26-39"
"445351","1970-11-14","F","true","true","usa","des moines","DSM","41.534","-93.663","2022-12-02","52 years 9 mons 9 days","40-54"
"445515","1984-03-05","F","false","false","canada","toronto","YZD","43.742","-79.466","2022-12-02","39 years 5 mons 18 days","26-39"
"446124","1978-12-26","F","false","false","usa","new york","LGA","40.777","-73.872","2022-12-02","44 years 7 mons 28 days","40-54"
"446138","1984-10-02","F","true","false","usa","houston","IAH","29.98","-95.34","2022-12-02","38 years 10 mons 21 days","26-39"
"446473","1975-06-13","F","true","false","usa","san diego","NZY","32.699","-117.215","2022-12-03","48 years 2 mons 10 days","40-54"
"446933","1976-12-06","M","false","false","canada","toronto","YTZ","43.627","-79.396","2022-12-03","46 years 8 mons 17 days","40-54"
"447053","1986-08-27","F","false","true","usa","riverside","RAL","33.952","-117.445","2022-12-03","36 years 11 mons 27 days","26-39"
"447591","2001-09-25","M","false","false","canada","winnipeg","YWG","49.91","-97.234","2022-12-03","21 years 10 mons 28 days","18-25"
"447737","1981-12-25","F","false","false","canada","calgary","YYC","51.114","-114.02","2022-12-03","41 years 7 mons 29 days","40-54"
"447951","1981-09-21","F","false","false","usa","columbus","LCK","39.814","-82.928","2022-12-03","41 years 11 mons 2 days","40-54"
"448025","1994-09-27","F","false","false","canada","montreal","YHU","45.517","-73.417","2022-12-03","28 years 10 mons 26 days","26-39"
"448154","1968-07-26","F","false","false","usa","los angeles","LAX","33.942","-118.408","2022-12-04","55 years 28 days","40-54"
"448295","1972-09-19","M","true","false","usa","lubbock","LBB","33.664","-101.823","2022-12-04","50 years 11 mons 4 days","40-54"
"448467","1986-02-03","F","false","false","canada","halifax","YAW","44.64","-63.499","2022-12-04","37 years 6 mons 20 days","26-39"
"448564","1975-01-18","F","false","false","usa","colorado springs","COS","38.806","-104.7","2022-12-04","48 years 7 mons 5 days","40-54"
"449033","1983-01-27","F","false","false","usa","san diego","NZY","32.699","-117.215","2022-12-04","40 years 6 mons 27 days","26-39"
"449326","1985-04-09","F","false","false","canada","halifax","YAW","44.64","-63.499","2022-12-04","38 years 4 mons 14 days","26-39"
"449619","1988-10-08","F","false","false","usa","cleveland","CLE","41.412","-81.85","2022-12-04","34 years 10 mons 15 days","26-39"
"449804","1982-06-23","F","true","false","usa","tacoma","TCM","47.138","-122.476","2022-12-04","41 years 2 mons","40-54"
"449980","2006-01-25","F","false","false","canada","winnipeg","YAV","50.056","-97.032","2022-12-05","17 years 6 mons 29 days","0-17"
"450164","1987-02-03","F","true","false","usa","phoenix","PHX","33.434","-112.008","2022-12-05","36 years 6 mons 20 days","26-39"
"450193","1989-03-08","F","false","false","canada","montreal","YUL","45.468","-73.741","2022-12-05","34 years 5 mons 15 days","26-39"
"450305","1984-12-23","F","false","false","usa","fayetteville","FYV","36.005","-94.17","2022-12-05","38 years 8 mons","26-39"
"450615","1979-12-11","F","false","false","usa","kansas city","MCI","39.297","-94.714","2022-12-05","43 years 8 mons 12 days","40-54"
"451291","1969-10-02","F","true","false","usa","st. louis","STL","38.748","-90.36","2022-12-05","53 years 10 mons 21 days","40-54"
"451674","1999-11-20","F","false","true","usa","san francisco","SFO","37.619","-122.375","2022-12-05","23 years 9 mons 3 days","18-25"
"452034","1974-07-25","F","false","false","usa","cleveland","CLE","41.412","-81.85","2022-12-06","49 years 29 days","40-54"
"452532","1991-06-05","F","false","false","usa","el paso","ELP","31.807","-106.378","2022-12-06","32 years 2 mons 18 days","26-39"
"452594","1980-01-14","F","false","true","usa","las vegas","LSV","36.236","-115.034","2022-12-06","43 years 7 mons 9 days","40-54"
"452612","1981-05-05","F","true","true","usa","rochester","ROC","43.119","-77.672","2022-12-06","42 years 3 mons 18 days","40-54"
"453143","1978-03-12","F","false","false","usa","houston","HOU","29.645","-95.279","2022-12-06","45 years 5 mons 11 days","40-54"
"453168","1977-11-23","F","true","false","usa","new york","LGA","40.777","-73.872","2022-12-06","45 years 9 mons","40-54"
"454264","1975-01-07","F","false","true","usa","new york","JFK","40.64","-73.779","2022-12-07","48 years 7 mons 16 days","40-54"
"454430","1985-11-18","F","true","false","canada","vancouver","YVR","49.195","-123.182","2022-12-07","37 years 9 mons 5 days","26-39"
"454616","1979-05-23","F","true","false","usa","los angeles","LAX","33.942","-118.408","2022-12-07","44 years 3 mons","40-54"
"454661","1978-04-24","F","false","false","usa","louisville","LOU","38.228","-85.664","2022-12-07","45 years 3 mons 29 days","40-54"
"454920","1985-12-25","F","true","false","usa","new york","LGA","40.777","-73.872","2022-12-07","37 years 7 mons 29 days","26-39"
"454934","1982-01-04","F","true","false","usa","tacoma","TCM","47.138","-122.476","2022-12-07","41 years 7 mons 19 days","40-54"
"454955","1973-04-13","F","true","false","usa","san diego","NZY","32.699","-117.215","2022-12-07","50 years 4 mons 10 days","40-54"
"456226","1976-02-08","F","false","false","usa","houston","IAH","29.98","-95.34","2022-12-08","47 years 6 mons 15 days","40-54"
"456318","1993-11-22","F","false","false","usa","los angeles","LAX","33.942","-118.408","2022-12-08","29 years 9 mons 1 day","26-39"
"456663","1986-08-03","F","true","true","usa","new york","LGA","40.777","-73.872","2022-12-08","37 years 20 days","26-39"
"456671","1986-05-02","F","false","false","usa","san antonio","SAT","29.534","-98.47","2022-12-08","37 years 3 mons 21 days","26-39"
"457468","1983-08-12","F","true","false","usa","phoenix","LUF","33.535","-112.383","2022-12-08","40 years 11 days","26-39"
"457599","1984-11-13","F","true","false","usa","columbus","LCK","39.814","-82.928","2022-12-08","38 years 9 mons 10 days","26-39"
"457967","2003-07-08","F","false","false","usa","colorado springs","COS","38.806","-104.7","2022-12-09","20 years 1 mon 15 days","18-25"
"458479","1978-12-08","F","false","false","usa","chicago","UGN","42.422","-87.868","2022-12-09","44 years 8 mons 15 days","40-54"
"458688","1981-02-09","F","false","false","usa","cleveland","CLE","41.412","-81.85","2022-12-09","42 years 6 mons 14 days","40-54"
"458725","2006-09-06","F","false","false","usa","montgomery","MXF","32.379","-86.362","2022-12-09","16 years 11 mons 17 days","0-17"
"458762","1984-05-04","F","true","true","canada","montreal","YHU","45.517","-73.417","2022-12-09","39 years 3 mons 19 days","26-39"
"458814","1991-10-28","F","false","false","usa","oklahoma city","OKC","35.393","-97.601","2022-12-09","31 years 9 mons 26 days","26-39"
"458855","1993-11-26","F","true","true","usa","tucson","TUS","32.116","-110.941","2022-12-09","29 years 8 mons 27 days","26-39"
"458919","1987-07-14","F","false","false","usa","fresno","FAT","36.776","-119.718","2022-12-09","36 years 1 mon 9 days","26-39"
"459229","1982-06-20","F","true","false","usa","new york","LGA","40.777","-73.872","2022-12-09","41 years 2 mons 3 days","40-54"
"459486","1995-07-14","F","false","false","usa","st. petersburg","SPG","27.765","-82.627","2022-12-09","28 years 1 mon 9 days","26-39"
"459645","1994-01-17","F","false","false","usa","wichita","ICT","37.65","-97.433","2022-12-09","29 years 7 mons 6 days","26-39"
"460072","1974-12-26","M","false","false","usa","kansas city","MCI","39.297","-94.714","2022-12-10","48 years 7 mons 28 days","40-54"
"460181","1958-06-26","F","true","false","usa","st. louis","STL","38.748","-90.36","2022-12-10","65 years 1 mon 27 days","55-64"
"460553","1969-06-09","F","true","true","usa","laredo","LRD","27.544","-99.461","2022-12-10","54 years 2 mons 14 days","40-54"
"460625","1977-10-22","F","true","true","usa","baltimore","BWI","39.175","-76.668","2022-12-10","45 years 10 mons 1 day","40-54"
"461559","1991-10-27","F","false","false","canada","victoria","YYJ","48.647","-123.426","2022-12-10","31 years 9 mons 27 days","26-39"
"461744","1993-07-19","F","false","false","usa","new york","LGA","40.777","-73.872","2022-12-11","30 years 1 mon 4 days","26-39"
"461791","1973-11-05","F","true","true","usa","boston","BOS","42.364","-71.005","2022-12-11","49 years 9 mons 18 days","40-54"
"462127","1983-05-01","F","true","false","usa","houston","HOU","29.645","-95.279","2022-12-11","40 years 3 mons 22 days","26-39"
"462456","1983-12-20","F","false","true","canada","toronto","YKZ","43.862","-79.37","2022-12-11","39 years 8 mons 3 days","26-39"
"462894","1972-12-06","F","false","false","usa","columbus","LCK","39.814","-82.928","2022-12-11","50 years 8 mons 17 days","40-54"
"463652","1986-04-23","F","true","false","canada","montreal","YHU","45.517","-73.417","2022-12-12","37 years 4 mons","26-39"
"463698","1986-10-19","F","false","false","usa","atlanta","ATL","33.64","-84.427","2022-12-12","36 years 10 mons 4 days","26-39"
"463783","1973-12-14","F","false","false","usa","st. louis","STL","38.748","-90.36","2022-12-12","49 years 8 mons 9 days","40-54"
"463867","1992-11-14","F","false","false","usa","detroit","DTW","42.212","-83.353","2022-12-12","30 years 9 mons 9 days","26-39"
"463910","1980-06-11","F","false","false","usa","phoenix","PHX","33.434","-112.008","2022-12-12","43 years 2 mons 12 days","40-54"
"464080","1953-05-27","F","true","false","canada","quebec","YQB","46.788","-71.398","2022-12-12","70 years 2 mons 27 days","65+"
"464160","1975-04-15","F","true","true","usa","los angeles","LAX","33.942","-118.408","2022-12-12","48 years 4 mons 8 days","40-54"
"464239","1975-01-18","F","false","false","usa","columbus","CMH","39.998","-82.892","2022-12-12","48 years 7 mons 5 days","40-54"
"464542","1999-06-01","F","false","true","canada","toronto","YZD","43.742","-79.466","2022-12-12","24 years 2 mons 22 days","18-25"
"464597","1964-12-03","F","true","true","usa","richmond","RIC","37.505","-77.319","2022-12-12","58 years 8 mons 20 days","55-64"
"464614","1986-05-14","F","false","false","canada","calgary","YYC","51.114","-114.02","2022-12-12","37 years 3 mons 9 days","26-39"
"464673","1974-07-12","M","true","true","usa","louisville","LOU","38.228","-85.664","2022-12-12","49 years 1 mon 11 days","40-54"
"464782","1976-06-07","F","true","true","usa","boston","BOS","42.364","-71.005","2022-12-12","47 years 2 mons 16 days","40-54"
"464855","1995-07-18","F","false","true","canada","victoria","YYJ","48.647","-123.426","2022-12-12","28 years 1 mon 5 days","26-39"
"465138","1986-12-15","F","false","false","usa","birmingham","BHM","33.563","-86.753","2022-12-12","36 years 8 mons 8 days","26-39"
"465343","1971-07-12","F","true","true","usa","los angeles","LAX","33.942","-118.408","2022-12-12","52 years 1 mon 11 days","40-54"
"465531","1990-03-25","F","true","false","usa","newark","EWR","40.692","-74.169","2022-12-12","33 years 4 mons 29 days","26-39"
"465568","1974-06-22","F","true","true","usa","el paso","BIF","31.849","-106.38","2022-12-12","49 years 2 mons 1 day","40-54"
"465731","1968-01-13","F","false","false","usa","phoenix","LUF","33.535","-112.383","2022-12-13","55 years 7 mons 10 days","40-54"
"466205","1985-02-28","F","true","true","usa","new york","LGA","40.777","-73.872","2022-12-13","38 years 5 mons 23 days","26-39"
"466342","2006-11-28","M","false","false","canada","montreal","YUL","45.468","-73.741","2022-12-13","16 years 8 mons 25 days","0-17"
"466723","1984-05-17","F","true","false","usa","louisville","LOU","38.228","-85.664","2022-12-13","39 years 3 mons 6 days","26-39"
"467007","1975-02-20","M","true","true","usa","riverside","RAL","33.952","-117.445","2022-12-13","48 years 6 mons 3 days","40-54"
"467092","2006-04-07","F","false","true","usa","los angeles","LAX","33.942","-118.408","2022-12-13","17 years 4 mons 16 days","0-17"
"467339","1981-06-20","F","false","true","usa","san diego","SAN","32.733","-117.189","2022-12-13","42 years 2 mons 3 days","40-54"
"467809","1977-04-21","F","false","true","usa","reno","RNO","39.498","-119.768","2022-12-14","46 years 4 mons 2 days","40-54"
"467892","1992-07-17","F","false","false","usa","new york","JFK","40.64","-73.779","2022-12-14","31 years 1 mon 6 days","26-39"
"468106","1979-01-06","F","false","false","usa","new york","LGA","40.777","-73.872","2022-12-14","44 years 7 mons 17 days","40-54"
"468370","1990-12-27","F","false","false","usa","philadelphia","PHL","39.872","-75.241","2022-12-14","32 years 7 mons 27 days","26-39"
"468409","1974-08-10","F","true","false","usa","jacksonville","NZC","30.219","-81.876","2022-12-14","49 years 13 days","40-54"
"468666","1981-07-27","F","false","true","usa","richmond","RIC","37.505","-77.319","2022-12-14","42 years 27 days","40-54"
"468801","1980-04-16","F","true","true","usa","dallas","DAL","32.847","-96.852","2022-12-14","43 years 4 mons 7 days","40-54"
"468808","1978-06-13","F","false","true","canada","windsor","YQG","42.276","-82.956","2022-12-14","45 years 2 mons 10 days","40-54"
"468832","1986-08-17","F","true","false","canada","montreal","YMX","45.68","-74.039","2022-12-14","37 years 6 days","26-39"
